,CMB,Eckhardt_digital,final_baseflow,streamflow,UKIH,Local_PH,Fixed_PH,Slide_PH
2016-10-04,0.23380836938890764,0.2631293300156663,0.3439915925615326,0.4239257494117034,0.2874495680896348,0.276265961713529,0.37030665142392394,0.38679329486403075
2016-10-05,0.22318048967759324,0.2646684743059223,0.3383561728579046,0.38679329486403075,0.2895689014273649,0.27614857377603796,0.37030665142392394,0.37030665142392394
2016-10-06,0.21824417777881033,0.2655284172474685,0.32993282118351,0.3703066514239239,0.291688234765095,0.2760311858385469,0.37030665142392394,0.35214662557640974
2016-10-07,0.21263883069340395,0.2656804103974826,0.31953360499132455,0.35214662557640974,0.29380756810282505,0.2759137979010558,0.3135503070105522,0.32891051005338673
2016-10-08,0.20519107412779472,0.2649721888685358,0.3141356035051422,0.32891051005338673,0.29592690144055517,0.27579640996356475,0.3135503070105522,0.3135503070105522
2016-10-09,0.20008508128331032,0.2637342278176104,0.30658044459280864,0.31355030701055225,0.29804623477828524,0.2756790220260737,0.3135503070105522,0.307629431120704
2016-10-10,0.19807568256856342,0.2623384906714932,0.296016836222756,0.307629431120704,0.30016556811601536,0.27556163408858264,0.2937712626672506,0.3022849014537454
2016-10-11,0.19624145322589637,0.26081372293052596,0.2890934296682305,0.3022849014537454,0.3022849014537454,0.27544424615109153,0.2937712626672506,0.2937712626672506
2016-10-12,0.19327840924242093,0.2590498068904063,0.2875823921268411,0.2937712626672506,0.2887471858649274,0.2753268582136005,0.2937712626672506,0.2752094702761094
2016-10-13,0.18663414822153437,0.25668942075163065,0.2752094702761094,0.2752094702761094,0.2752094702761094,0.2752094702761094,0.2752094702761094,0.2752094702761094
2016-10-14,0.19456367357448065,0.25525880146567403,0.2780161868940188,0.2974460802635969,0.28123818164718883,0.28123818164718883,0.2752094702761094,0.2752094702761094
2016-10-15,0.2116485139198442,0.25578929943098494,0.28725007808037145,0.34899892595345344,0.28726689301826824,0.28726689301826824,0.2752094702761094,0.2974460802635969
2016-10-16,0.19976061011073115,0.2549578365698871,0.2842294923579374,0.31258952781322985,0.2932956043893477,0.2932956043893477,0.3053530271315065,0.3068334774778945
2016-10-17,0.19780375336787068,0.25395509213500117,0.27930735219172603,0.3068334774778945,0.2993243157604271,0.2993243157604271,0.3053530271315065,0.3053530271315065
2016-10-18,0.19729682375560428,0.2529462458035201,0.2765847194569888,0.30535302713150647,0.3053530271315065,0.3053530271315065,0.3053530271315065,0.3053530271315065
2016-10-19,0.20025024289518195,0.25230479773380565,0.2773648084029045,0.3140400578392976,0.30548208483389644,0.3032134258783784,0.3140400578392976,0.3053530271315065
2016-10-20,0.21949679847916603,0.25391145760024475,0.2903356428052211,0.37444585520854184,0.3056111425362863,0.3010738246252503,0.3140400578392976,0.3140400578392976
2016-10-21,0.23218251906938372,0.25704305618095447,0.31093058086041775,0.4180963463282032,0.3057402002386762,0.2989342233721221,0.3140400578392976,0.34597107916916914
2016-10-22,0.2106905233733108,0.2573765785210681,0.30849295075998207,0.34597107916916914,0.3058692579410661,0.296794622118994,0.32898841813125623,0.33246254934622127
2016-10-23,0.20635059862759195,0.25719821314863955,0.30289392888781824,0.3324625493462212,0.305998315643456,0.29465502086586587,0.32898841813125623,0.32898841813125623
2016-10-24,0.20521659016185959,0.2569009073246252,0.29906957097051495,0.32898841813125623,0.3061273733458459,0.29251541961273775,0.32898841813125623,0.32250489761031864
2016-10-25,0.20308011378940924,0.256379920595281,0.29607131666369235,0.32250489761031864,0.30625643104823574,0.2903758183596096,0.2921171478513931,0.30638548875062566
2016-10-26,0.1976505129586537,0.25529231963623994,0.2929852704316141,0.3063854887506257,0.30638548875062566,0.2882362171064815,0.2921171478513931,0.2921171478513931
2016-10-27,0.19269671428336016,0.25373330788375836,0.2862166163333337,0.2921171478513931,0.2921171478513931,0.28609661585335333,0.2921171478513931,0.28449785084438606
2016-10-28,0.18999136584968715,0.2519696228467513,0.28083876795550095,0.284497850844386,0.28449785084438606,0.2839570146002252,0.2818174133470971,0.2818174133470971
2016-10-29,0.1890293282682995,0.25019239613124916,0.2732841280646121,0.2818174133470971,0.2818174133470971,0.2818174133470971,0.2818174133470971,0.2818174133470971
2016-10-30,0.19162299506027758,0.24876719807240646,0.27044901350136274,0.28907866950075073,0.2835186637020354,0.2835186637020354,0.2818174133470971,0.2818174133470971
2016-10-31,0.19295406355394307,0.2475489285524466,0.2691693172415241,0.29284825459647146,0.28521991405697367,0.28521991405697367,0.28692116441191196,0.28692116441191196
2016-11-01,0.19085646491408215,0.24617170752863138,0.2667984637023434,0.28692116441191196,0.28692116441191196,0.28692116441191196,0.28692116441191196,0.28692116441191196
2016-11-02,0.19220275088969144,0.2450000677801811,0.2696215818048502,0.2907169247067901,0.28677156642473495,0.28841657734823367,0.28692116441191196,0.28692116441191196
2016-11-03,0.2039763225813441,0.24515106905346407,0.28292841961051735,0.3252148202615115,0.28662196843755794,0.2899119902845554,0.2929028161571989,0.2907169247067901
2016-11-04,0.1943080515313864,0.24424862110079756,0.284421300249719,0.29671300555743246,0.28647237045038093,0.29140740322087716,0.2929028161571989,0.2929028161571989
2016-11-05,0.19297325366032528,0.24324973106906753,0.2802131493398856,0.2929028161571989,0.2863227724632039,0.2929028161571989,0.2929028161571989,0.2929028161571989
2016-11-06,0.1969753512184466,0.24272151355468966,0.28124388261069927,0.30441645532449113,0.28617317447602697,0.2900084671343963,0.29644161735631464,0.2929028161571989
2016-11-07,0.20320748579944448,0.24289676534598828,0.2870444336196403,0.3228891813838839,0.28602357648884996,0.28711411811159376,0.29644161735631464,0.29644161735631464
2016-11-08,0.19421332189807367,0.24209280441716094,0.2856645411903312,0.29644161735631464,0.28587397850167295,0.2842197690887912,0.29644161735631464,0.28905302603707883
2016-11-09,0.19161390451485608,0.24105631497225263,0.2805415994482953,0.2890530260370788,0.28572438051449595,0.2813254200659886,0.2763061726034368,0.28557478252731894
2016-11-10,0.19037636232126393,0.23994201620397787,0.2775205617568507,0.28557478252731894,0.28557478252731894,0.27843107104318604,0.2763061726034368,0.2763061726034368
2016-11-11,0.18703401556657734,0.23854111066244194,0.27419309309366857,0.2763061726034368,0.2763061726034368,0.2755367220203835,0.2763061726034368,0.27264237299758093
2016-11-12,0.18569445837300155,0.23707311588488864,0.2669897718109631,0.27264237299758093,0.27264237299758093,0.27264237299758093,0.27264237299758093,0.27264237299758093
2016-11-13,0.18787246384943526,0.23589494238455552,0.26443111284353027,0.27861416227936264,0.27294902132022647,0.2716504413068277,0.27264237299758093,0.27264237299758093
2016-11-14,0.19111417753086873,0.23510494929666315,0.2664480104296374,0.2876454501015599,0.27325566964287207,0.2706585096160744,0.27264237299758093,0.27861416227936264
2016-11-15,0.2001757082077362,0.2353136839478154,0.27549132284071853,0.3138189831710878,0.2735623179655176,0.26966657792532117,0.2826409006577411,0.28764545010155984
2016-11-16,0.19493422428162321,0.23495047232304406,0.2774524126236854,0.2985106948375459,0.27386896628816315,0.2686746462345679,0.2826409006577411,0.2826409006577411
2016-11-17,0.18932546585204416,0.23402221865983464,0.2743203208918851,0.2826409006577411,0.27417561461080875,0.26768271454381465,0.2826409006577411,0.2812952894235903
2016-11-18,0.18884129774731082,0.2330892289384153,0.2711244292926195,0.2812952894235903,0.2744822629334543,0.2666907828530614,0.27509555957874543,0.28112965541750085
2016-11-19,0.18878160513285575,0.2321950431321862,0.2686111729223707,0.28112965541750085,0.2747889112560999,0.2656988511623081,0.27509555957874543,0.27509555957874543
2016-11-20,0.18659256128620066,0.23112238727439968,0.26685970063140346,0.27509555957874543,0.27509555957874543,0.2647069194715549,0.27509555957874543,0.26460448244431933
2016-11-21,0.1827179731363143,0.22971624954581246,0.26193146578797927,0.26460448244431933,0.26460448244431933,0.2637149877808016,0.26272305609004837,0.26272305609004837
2016-11-22,0.18201362656617928,0.2283086979143668,0.2572267356790202,0.26272305609004837,0.26272305609004837,0.26272305609004837,0.26272305609004837,0.26272305609004837
2016-11-23,0.18231604350432995,0.22699847577039325,0.2538321977032648,0.2635298992740657,0.2604639174343093,0.2604639174343093,0.26272305609004837,0.26272305609004837
2016-11-24,0.18314295920601828,0.2258325370175587,0.25222507165325003,0.2657434960758675,0.25820477877857023,0.25820477877857023,0.2536865014670921,0.2635298992740657
2016-11-25,0.1825230393967237,0.22466173830812816,0.2519973186901343,0.26408299552823655,0.25594564012283116,0.25594564012283116,0.2536865014670921,0.2536865014670921
2016-11-26,0.17858893776869636,0.22316565087773022,0.25105009570147735,0.2536865014670921,0.2536865014670921,0.2536865014670921,0.2536865014670921,0.2536865014670921
2016-11-27,0.17931145554051395,0.22181095352553767,0.2465620092437531,0.2555776760746163,0.2555776760746163,0.2537114070225318,0.2555776760746163,0.2536865014670921
2016-11-28,0.18028685613825346,0.22061561562494156,0.2463791821872257,0.25814370868952285,0.2581437086895228,0.25373631257797147,0.2555776760746163,0.2555776760746163
2016-11-29,0.1888429925729221,0.22032775467731194,0.25182436874086683,0.2812999930445028,0.26120845522585084,0.2537612181334112,0.2555776760746163,0.2581437086895228
2016-11-30,0.22194932074068913,0.22377341827742672,0.2756755061377348,0.3826372611255005,0.2637157731454371,0.2537861236888509,0.35509690203682853,0.2812999930445028
2016-12-01,0.23913329536963684,0.22928393145371787,0.3026807798750767,0.44340708015348684,0.26622309106502334,0.2538110292442906,0.35509690203682853,0.35509690203682853
2016-12-02,0.2135619158078855,0.2312878432824356,0.30565675720071733,0.35509690203682853,0.2687304089846096,0.25383593479973027,0.35509690203682853,0.32559749010948447
2016-12-03,0.20410250198640012,0.2321125495608179,0.2998364325293056,0.3255974901094845,0.2712377269041959,0.25386084035517,0.3148276038482233,0.3207117167185936
2016-12-04,0.20248450993952072,0.23271824466404387,0.29458121005108723,0.3207117167185936,0.27374504482378215,0.2538857459106097,0.3148276038482233,0.3148276038482233
2016-12-05,0.2005154994456173,0.23307881968310018,0.2900530797443351,0.31482760384822317,0.2762523627433684,0.2539106514660494,0.3148276038482233,0.308765121859985
2016-12-06,0.19846293486573832,0.23319951949505466,0.2864944685595424,0.30876512185998495,0.27875968066295465,0.25393555702148907,0.29729814111549047,0.3024080774428595
2016-12-07,0.19628394861830897,0.2330810716789978,0.28263938015942036,0.3024080774428595,0.2812669985825409,0.2539604625769288,0.29729814111549047,0.29729814111549047
2016-12-08,0.19451211817352876,0.2327807572265431,0.2795360059212696,0.29729814111549047,0.28377431650212714,0.2539853681323685,0.29729814111549047,0.292635404275317
2016-12-09,0.192879180335428,0.23232374012204346,0.2766211826888087,0.292635404275317,0.2862816344217134,0.2540102736878082,0.2848817717642643,0.28878895234129964
2016-12-10,0.1915202628379647,0.2317475213922909,0.274025381218382,0.28878895234129964,0.28878895234129964,0.25403517924324787,0.2848817717642643,0.2848817717642643
2016-12-11,0.19012871507583493,0.2310556064114891,0.2711611392486827,0.28488177176426427,0.2848817717642643,0.2540600847986876,0.2848817717642643,0.28113419832436604
2016-12-12,0.18878324262440818,0.23025941954420193,0.268438403010827,0.28113419832436604,0.28113419832436604,0.2540849903541273,0.27424864432995494,0.27760445065252753
2016-12-13,0.18750616442597728,0.2293719725267495,0.26589574786123366,0.27760445065252753,0.27760445065252753,0.254109895909567,0.27424864432995494,0.27424864432995494
2016-12-14,0.18628304613949973,0.2284040403179317,0.26345188218632254,0.27424864432995494,0.27424864432995494,0.25413480146500667,0.27424864432995494,0.27160425246830167
2016-12-15,0.18531296795708266,0.22738560795981275,0.2617308229907342,0.27160425246830167,0.27160425246830167,0.2541597070204464,0.2663710459884885,0.2689870890717801
2016-12-16,0.18434737461959802,0.22632010432617386,0.2601524559416223,0.2689870890717801,0.2689870890717801,0.2541846125758861,0.2663710459884885,0.2663710459884885
2016-12-17,0.18337665282221804,0.22520983501337935,0.2586082728003803,0.2663710459884885,0.2663710459884885,0.2542095181313258,0.2663710459884885,0.2639896282411578
2016-12-18,0.18248811457154873,0.22406556571527525,0.25710909807864113,0.2639896282411578,0.2639896282411578,0.25423442368676546,0.25961147139014007,0.26149012010010014
2016-12-19,0.18155045299132386,0.22288459746601066,0.2554478442416442,0.26149012010010014,0.26149012010010014,0.2542593292422052,0.25961147139014007,0.25961147139014007
2016-12-20,0.18084224823070402,0.22169148496324909,0.254143128487214,0.2596114713901401,0.25961147139014007,0.2542842347976449,0.25961147139014007,0.2582403522793627
2016-12-21,0.1803234819178819,0.22050544176900697,0.253094848727741,0.2582403522793627,0.257860631414748,0.2543091403530846,0.254358951463964,0.2560228032797381
2016-12-22,0.17948106386807564,0.2192950588209561,0.2514305681488763,0.2560228032797381,0.2560228032797381,0.25433404590852426,0.254358951463964,0.254358951463964
2016-12-23,0.17884620194349712,0.21808183099735687,0.25015884285874934,0.254358951463964,0.254358951463964,0.254358951463964,0.254358951463964,0.254358951463964
2016-12-24,0.19799939119303106,0.21887410815616348,0.2616190961600682,0.307405994210669,0.2556945890869863,0.25342173043487587,0.30740599421066894,0.254358951463964
2016-12-25,0.23906839313816583,0.2246114648300327,0.2949733833436021,0.4431659930334501,0.25703022671000864,0.25248450940578776,0.30740599421066894,0.30740599421066894
2016-12-26,0.209594054445924,0.226378733384734,0.30201949168539677,0.3425260845960544,0.258365864333031,0.25154728837669965,0.30740599421066894,0.3222185315065065
2016-12-27,0.20298513559348574,0.22731557618364845,0.2925558381046466,0.32221853150650653,0.2597015019560533,0.2506100673476115,0.307593375894019,0.3159283926226226
2016-12-28,0.20088557611542804,0.2279764647077999,0.28377660288255524,0.3159283926226226,0.2610371395790756,0.2496728463185234,0.307593375894019,0.307593375894019
2016-12-29,0.19806337399299875,0.22829961528997575,0.27776258554419675,0.307593375894019,0.26237277720209795,0.24873562528943527,0.307593375894019,0.2992681005196864
2016-12-30,0.1951973599636036,0.22830163317226232,0.2722561869542159,0.2992681005196864,0.2637084148251203,0.24779840426034716,0.28496722208646147,0.29097552803824656
2017-01-01,0.192294087297348,0.22799916758667696,0.2674532441483441,0.29097552803824656,0.2650440524481426,0.24686118323125905,0.28496722208646147,0.28496722208646147
2017-01-02,0.19015927019987464,0.2274907124999101,0.2644414243902077,0.28496722208646147,0.2663796900711649,0.24592396220217094,0.28496722208646147,0.27922550843468474
2017-01-03,0.1880938623867222,0.22679596303278907,0.26147194353379033,0.2792255084346847,0.26771532769418727,0.2449867411730828,0.2703866029402319,0.27461173895499674
2017-01-04,0.1864158125401537,0.22596528352766834,0.2590590743216977,0.2746117389549967,0.2690509653172096,0.2440495201439947,0.2703866029402319,0.2703866029402319
2017-01-05,0.18486440573738247,0.22501947836200012,0.2568021691981314,0.2703866029402319,0.2703866029402319,0.2431122991149066,0.2703866029402319,0.26674114557661827
2017-01-06,0.1835143229383675,0.22398536355660856,0.25474697682846564,0.26674114557661827,0.26674114557661827,0.24217507808581848,0.2603732904064482,0.26310837171171175
2017-01-07,0.18215811631808357,0.22286765301342115,0.2525751806810551,0.26310837171171175,0.26310837171171175,0.24123785705673034,0.2603732904064482,0.2603732904064482
2017-01-08,0.1811297946114323,0.22170331892117967,0.2508592575959594,0.26037329040644813,0.2603732904064482,0.24030063602764223,0.2603732904064482,0.25788614172380714
2017-01-09,0.18018920497908725,0.22050370480694906,0.24940840013241858,0.25788614172380714,0.25788614172380714,0.23936341499855412,0.25283325462170503,0.25520998184163335
2017-01-10,0.1791712224206319,0.2192635700715585,0.24796492542883444,0.2552099818416333,0.25520998184163335,0.23842619396946602,0.25283325462170503,0.25283325462170503
2017-01-11,0.1782619356752368,0.2179958550020507,0.2466963810847416,0.25283325462170503,0.25283325462170503,0.23748897294037788,0.25283325462170503,0.2505430833596096
2017-01-12,0.17738107220013954,0.2167050635300922,0.24535123126672997,0.2505430833596096,0.2505430833596096,0.23655175191128977,0.24667999243618619,0.2482266745074241
2017-01-13,0.17648537628666658,0.21539134272567817,0.24393951630522484,0.2482266745074241,0.2482266745074241,0.23561453088220166,0.24667999243618619,0.24667999243618619
2017-01-14,0.17588463074259558,0.21408404917770177,0.24297311327888169,0.24667999243618619,0.24667999243618619,0.23467730985311355,0.24667999243618619,0.24485224354145813
2017-01-15,0.1751719185832134,0.21277255687526148,0.24180331427650548,0.24485224354145813,0.24485224354145813,0.23374008882402542,0.24153042835460461,0.24317641859380215
2017-01-16,0.1745157603267593,0.21146264431554807,0.24070658366801254,0.24317641859380215,0.24317641859380215,0.2328028677949373,0.24153042835460461,0.24153042835460461
2017-01-17,0.1738687579739858,0.21015533061135677,0.23964194117623108,0.2415304283546046,0.24153042835460461,0.2318656467658492,0.24153042835460461,0.23972500132048716
2017-01-18,0.17315617942266204,0.20884463846649953,0.23845108493544107,0.23972500132048716,0.23972500132048716,0.2309284257367611,0.23684684621788454,0.23845522908721217
2017-01-19,0.17265318072053923,0.20755039210401272,0.2375900393620245,0.2384552290872122,0.23844792568259926,0.22999120470767295,0.23684684621788454,0.23684684621788454
2017-01-20,0.17201385173480896,0.20625937135045458,0.2364273172910162,0.23684684621788454,0.23684684621788454,0.22905398367858484,0.23684684621788454,0.23492315551634968
2017-01-21,0.17124593752684086,0.20495984737041997,0.22848821738403982,0.23492315551634968,0.23492315551634968,0.22811676264949673,0.23264737504650476,0.23383101876459794
2017-01-22,0.17080838021111594,0.20368275217339452,0.22845089673000732,0.23383101876459794,0.23383101876459794,0.2271795416204086,0.23264737504650476,0.23264737504650476
2017-01-23,0.1703328511296958,0.20242364792391868,0.22675995161841692,0.23264737504650482,0.2325753340617284,0.2262423205913205,0.23264737504650476,0.23109674221054388
2017-01-24,0.1697078071837236,0.20116819845684153,0.22488786384265988,0.23109674221054388,0.23109674221054388,0.22530509956223238,0.22818276382841168,0.22972765929095762
2017-01-25,0.1691539708140328,0.19992289190458884,0.2231595870252614,0.22972765929095762,0.22972765929095762,0.22436787853314427,0.22818276382841168,0.22818276382841168
2017-01-26,0.16852677162706872,0.19868078695960137,0.22153985411650734,0.22818276382841174,0.22818276382841168,0.22343065750405616,0.22818276382841168,0.22683970115657323
2017-01-27,0.1679795661048933,0.19744913805665446,0.22173396353377417,0.22683970115657323,0.22683970115657323,0.22249343647496803,0.2242328983151902,0.22552137903632802
2017-01-28,0.16744066542671796,0.19622835030767247,0.22053932674143725,0.22552137903632802,0.22552137903632802,0.22155621544587992,0.2242328983151902,0.2242328983151902
2017-01-29,0.16691225078562447,0.19501899656695296,0.22016704412719534,0.2242328983151902,0.2242328983151902,0.2206189944167918,0.2242328983151902,0.22294843282136306
2017-01-30,0.16638378508965335,0.19382067415723633,0.21822248289981727,0.22294843282136304,0.22294843282136306,0.21968177338770367,0.22028736278528527,0.22168395472535035
2017-01-31,0.16586187461194793,0.19263358604600067,0.2164391558223953,0.22168395472535035,0.22168395472535035,0.21874455235861556,0.22028736278528527,0.22028736278528527
2017-02-01,0.16528349597594158,0.19145234242248382,0.21466607232249965,0.22028736278528527,0.22028736278528527,0.21780733132952745,0.22028736278528527,0.21906524576305472
2017-02-02,0.16477569149379045,0.19028306638395748,0.21320427302287343,0.21906524576305472,0.21906524576305472,0.21687011030043934,0.21668028926384716,0.21801049167521686
2017-02-03,0.16433615683154706,0.189131325409918,0.21184632958801924,0.21801049167521686,0.21793391797535033,0.21593288927135124,0.21668028926384716,0.21668028926384716
2017-02-04,0.16378014614737127,0.1879861653544081,0.20999344488042404,0.21668028926384716,0.21668028926384716,0.2149956682422631,0.21668028926384716,0.2154936362080831
2017-02-05,0.16328253339069532,0.18685253873615998,0.2084333070687135,0.2154936362080831,0.2154936362080831,0.214058447213175,0.2132569334928679,0.21449515372142974
2017-02-06,0.16286264808472692,0.18573679768346735,0.2071853585819765,0.21449515372142977,0.21431632205563897,0.21312122618408688,0.2132569334928679,0.2132569334928679
2017-02-07,0.1623404388023091,0.18462928197797793,0.20604654517184798,0.2132569334928679,0.21313433845153487,0.21218400515499874,0.2132569334928679,0.2121642537235152
2017-02-08,0.16187821318612397,0.1835349381145841,0.20629118114658662,0.2121642537235152,0.21195235484743077,0.21124678412591064,0.20980664675717384,0.21077037124332668
2017-02-09,0.16128665727242628,0.18244207651224748,0.2051145949051724,0.21077037124332665,0.21077037124332668,0.21030956309682253,0.20980664675717384,0.20980664675717384
2017-02-10,0.16087639336517162,0.18136641520257127,0.20442020358688,0.20980664675717384,0.20978050823947283,0.20937234206773442,0.20980664675717384,0.20883659942004507
2017-02-11,0.16046238645379785,0.18030689463910496,0.2037103301947409,0.20883659942004507,0.20879064523561897,0.20843512103864628,0.20691937659244664,0.20790957971515267
2017-02-12,0.16006575180519383,0.17926431770160722,0.20290817851273793,0.20790957971515267,0.20780078223176512,0.20749790000955817,0.20691937659244664,0.20691937659244664
2017-02-13,0.15964100665572442,0.1782355500725127,0.2018449884891118,0.20691937659244664,0.20681091922791126,0.20656067898047006,0.20691937659244664,0.2058210562240574
2017-02-14,0.15916857545825214,0.1772159588810638,0.20022305860354003,0.2058210562240574,0.2058210562240574,0.20562345795138193,0.2037490158932057,0.2049139326330914
2017-02-15,0.15877734052676373,0.1762121207242764,0.19966057293151082,0.2049139326330914,0.20478503605863158,0.20468623692229382,0.2037490158932057,0.2037490158932057
2017-02-16,0.1582735255396586,0.17521381523411725,0.19820178928927729,0.2037490158932057,0.2037490158932057,0.2037490158932057,0.2037490158932057,0.2037490158932057
2017-02-17,0.16242518548099283,0.17461989824734156,0.212142820370227,0.2134576078912246,0.20792287139779522,0.2134576078912246,0.2134576078912246,0.2037490158932057
2017-02-18,0.17077915604166213,0.17479970388381422,0.2208553159631108,0.23375817845720723,0.21209672690238476,0.23375817845720723,0.2134576078912246,0.2134576078912246
2017-02-19,0.17887284583681107,0.17572958808118075,0.22756090873808976,0.2544286535596013,0.21627058240697428,0.2544286535596013,0.2134576078912246,0.23375817845720723
2017-02-20,0.22098174178813926,0.18120161972135962,0.24557755273853804,0.3793916936173674,0.22044443791156382,0.3240284331110736,0.35409828741554056,0.2544286535596013
2017-02-21,0.2132500194517039,0.1854819890174229,0.25822916366823995,0.35409828741554056,0.22461829341615333,0.35409828741554056,0.35409828741554056,0.35409828741554056
2017-02-22,0.24343051674238964,0.19342801283648872,0.2938001057560054,0.4595737292208876,0.22879214892074284,0.34283280240115116,0.35409828741554056,0.34226519815753254
2017-02-23,0.20951073577131277,0.19668585850738818,0.30892107979111544,0.34226519815753254,0.23296600442533238,0.33156731738676176,0.2899141442142142,0.30137530139910745
2017-02-24,0.19592731685219333,0.19828607712074325,0.29889964879328434,0.3013753013991074,0.2371398599299219,0.30137530139910745,0.2899141442142142,0.2899141442142142
2017-02-25,0.19191890412671184,0.19938862129192075,0.2758094758089275,0.2899141442142142,0.2413137154345114,0.2899141442142142,0.2899141442142142,0.2794998795795796
2017-02-26,0.18819313196139595,0.20005585995911596,0.26753691181732253,0.27949987957957956,0.24548757093910095,0.2794998795795796,0.2631915113361278,0.27007387120182685
2017-02-27,0.18474900832826038,0.20034500935796304,0.2603082361426984,0.27007387120182685,0.24966142644369047,0.27007387120182685,0.2631915113361278,0.2631915113361278
2017-02-28,0.18218927666277562,0.20036762528592053,0.2631915113361278,0.2631915113361278,0.25383528194828,0.2631915113361278,0.2631915113361278,0.2580091374528695
2017-03-01,0.18023584332767936,0.20019892948862203,0.2580091374528695,0.2580091374528695,0.2580091374528695,0.2580091374528695,0.25270892228603603,0.25270892228603603
2017-03-02,0.17821423271212436,0.19984379999471236,0.24695068152726657,0.25270892228603603,0.25270892228603603,0.25270892228603603,0.25270892228603603,0.25270892228603603
2017-03-03,0.20017648773322633,0.20174893989082374,0.281544221201026,0.3138212947977143,0.25429157663523644,0.2528633135337525,0.25270892228603603,0.25270892228603603
2017-03-04,0.2809788958325022,0.2147910214697803,0.3395297456193924,0.6197282694657157,0.2558742309844368,0.25301770478146896,0.3696707653966466,0.3138212947977143
2017-03-05,0.23772601911821933,0.22054251970127173,0.35066098308811117,0.4381999008729563,0.2574568853336372,0.25317209602918544,0.3696707653966466,0.3696707653966466
2017-03-06,0.21805093825799918,0.22350190454138605,0.3398862890693981,0.36967076539664667,0.2590395396828376,0.2533264872769019,0.3696707653966466,0.3433617659720136
2017-03-07,0.20986067388374857,0.22535322554219656,0.3292418169050746,0.3433617659720136,0.260622194032038,0.25348087852461837,0.31721413280009175,0.32888063360485487
2017-03-08,0.205181288152638,0.2265839413031142,0.32001945080890554,0.32888063360485487,0.26220484838123836,0.25363526977233486,0.31721413280009175,0.31721413280009175
2017-03-09,0.2013168260896503,0.2273272211005333,0.31224084146051906,0.3172141328000917,0.26378750273043877,0.2537896610200513,0.31721413280009175,0.3076972539172506
2017-03-10,0.19809883360231118,0.22768541800816594,0.3062150991156627,0.30769725391725056,0.2653701570796392,0.2539440522677678,0.2906952824084501,0.2993110892340258
2017-03-11,0.19521228285304076,0.22771856123282097,0.2906597862867714,0.2993110892340257,0.26695281142883953,0.2540984435154842,0.2906952824084501,0.2906952824084501
2017-03-12,0.19219510480462693,0.22743385902219357,0.283643201547356,0.2906952824084501,0.26853546577803994,0.2542528347632007,0.2906952824084501,0.2827768249797714
2017-03-13,0.18937429661798474,0.22687219891936983,0.2783198442738616,0.2827768249797714,0.27011812012724035,0.2544072260109172,0.2765857883585669,0.2781477092275609
2017-03-14,0.18770334393489257,0.2261676429032798,0.2781477092275609,0.2781477092275609,0.27170077447644075,0.25456161725863363,0.2765857883585669,0.2765857883585669
2017-03-15,0.18713581534547255,0.22543964948702913,0.2765857883585669,0.2765857883585669,0.2732834288256411,0.2547160085063501,0.2765857883585669,0.2748660831748415
2017-03-16,0.18650875222022373,0.22468355456543687,0.27413477070181735,0.2748660831748415,0.2748660831748415,0.25487039975406656,0.2669172194571655,0.27136845681598265
2017-03-17,0.1852261974372652,0.22383544981840114,0.26630959952537175,0.27136845681598265,0.27136845681598265,0.25502479100178305,0.2669172194571655,0.2669172194571655
2017-03-18,0.18357977975520193,0.22286475843813222,0.26276550919064795,0.2669172194571655,0.2669172194571655,0.25517918224949954,0.2669172194571655,0.26305202493451785
2017-03-19,0.182136994533229,0.22179888897624908,0.259592321759251,0.26305202493451785,0.26305202493451785,0.25533357349721597,0.2578918641449783,0.25985153787308146
2017-03-20,0.18093291365272446,0.22066681888802653,0.2585781950188788,0.2598515378730814,0.25985153787308146,0.25548796474493246,0.2578918641449783,0.2578918641449783
2017-03-21,0.18019137513227043,0.2195172780886703,0.2575255058129622,0.2578918641449783,0.2578918641449783,0.2556423559926489,0.2578918641449783,0.2557967472403654
2017-03-22,0.17939495037929926,0.21834613548314977,0.25388631709850606,0.2557967472403654,0.2557967472403654,0.2557967472403654,0.2557967472403654,0.2557967472403654
2017-03-23,0.17986883854597682,0.2172770483906922,0.25704218569027365,0.25704218569027365,0.25704218569027365,0.25704218569027365,0.2557967472403654,0.2557967472403654
2017-03-24,0.18761217265977057,0.21702486657874048,0.27633042863242774,0.2778964405317818,0.2778964405317818,0.2778964405317818,0.2557967472403654,0.25704218569027365
2017-03-25,0.19532564260481816,0.217582851767701,0.28865433210469027,0.2996377696934434,0.29963776969344347,0.29963776969344347,0.29963776969344347,0.2778964405317818
2017-03-26,0.218543188857158,0.22074412710386443,0.3065827317771758,0.3712919954585836,0.33660940685748253,0.33660940685748253,0.29963776969344347,0.29963776969344347
2017-03-27,0.25500384121710695,0.22866803454552478,0.32381205343930164,0.5051863221106523,0.3568125717617618,0.3568125717617618,0.29963776969344347,0.3712919954585836
2017-03-28,0.29810143425601016,0.24357672188708887,0.3509940983047278,0.7058618730384549,0.37701573666604105,0.37701573666604105,0.705861873038455,0.5051863221106523
2017-03-29,0.32247056640689975,0.26292223325200265,0.3797596802515542,0.8462763698946864,0.39721890157032036,0.39721890157032036,0.705861873038455,0.705861873038455
2017-03-30,0.334761901478406,0.2842879267248525,0.41296573668081127,0.9266678822660159,0.4174220664745996,0.4174220664745996,0.705861873038455,0.8462763698946864
