datetime,time [d],exfiltration [mol d^-1],infiltration [mol d^-1],net exchange flux [mol d^-1],watershed boundary discharge [mol d^-1],net runoff [mol d^-1],net groundwater flux [mol d^-1],total evapotranspiration [m d^-1],snow precipitation [m d^-1],rain precipitation [m d^-1],surface air temperature [K],incoming shortwave radiation [W m^-2],incident shortwave radiation [W m^-2],surface water content [mol],subsurface water content [mol],snow water content [mol],canopy water content [mol],snow evaporation [m d^-1],surface evaporation [m d^-1],transpiration [m d^-1],canopy evaporation [m d^-1],canopy drainage [m d^-1],water to surface [m d^-1],snow to surface [m SWE d^-1],snowmelt [m d^-1],max ponded depth [m],SWE [m],canopy interception [m d^-1],net groundwater flux [m^3/d],net groundwater flux [m/d],rain precipitation [mm d^-1],snow precipitation [mm d^-1],snowmelt [mm d^-1],watershed boundary discharge [m^3/d],watershed boundary discharge [m/d],total evapotranspiration [mm d^-1],snow water content [m],surface water content [m],subsurface water content [m],exfiltration [m d^-1],canopy water content [m],total water content [m]
2019-03-10,14303.0,2732385583.633,-2109452970.885,622932612.7479,666144258.2515,666144258.2515,2.737376460836e-07,8.533395019819e-06,0.0125410708695,0.0,269.9197346668,120.1695038321,117.6794538418,34660639088.52,9929936125431.0,1037456459100.0,111850222.5426,0.0,0.0,0.0,8.533395019819e-06,0.0004566224736886,0.0,0.01253106725513,0.0,4.845060230889,0.3516393221806,0.0004666260880663,4.932209839344143e-12,9.278164830898811e-20,0.0,12.541070869499999,0.0,12002.599247774775,0.00022578539406767155,0.008533395019819,0.35163932218043287,0.011748004967843171,3.3656892082687215,0.0009261248567460912,3.791092734121129e-05,3.7291144463443393
2019-03-11,14304.0,2722379829.948,-2102438154.224,619941675.7235,664786321.1719,664786321.1719,-2.980840741548e-07,1.6546362874e-08,0.01496371849018,0.0,271.8953808732,65.41829019835,63.96190214485,34615794443.07,9929316183783.0,1081602440185.0,113915732.3071,0.0,0.0,0.0,1.6546362874e-08,0.0005550462413028,0.0,0.01496300180059,0.0,4.845033266037,0.3666023239812,0.000555762930894,-5.370884219005406e-12,-1.0103371651809475e-19,0.0,14.96371849018,0.0,11978.131913007208,0.00022532512986087443,1.6546362874e-05,0.3666023239811892,0.011732805158163315,3.3654790829579366,0.0009227334696542898,3.8611018845943855e-05,3.7438528231161348
2019-03-12,14305.0,2711644242.786,-2093977136.286,617667106.4999,662907093.029,662907093.029,-5.663714895906e-08,0.0,0.01252475872636,0.0,270.4838501726,104.4144349413,102.1235544069,34570554456.55,9928698516700.0,1118560867755.0,107812991.7907,0.0,0.0,0.0,0.0,0.0004670227117605,0.0,0.01252682587843,0.0,4.845008141932,0.3791291498596,0.0004649555596883,-1.0204891704335136e-12,-1.9196804353093713e-20,0.0,12.52475872636,0.0,11944.271946468469,0.00022468817733665476,0.0,0.3791291498595914,0.011717471350121729,3.3652697285966098,0.0009190947101094993,3.654253344609238e-05,3.7561528923397685
2019-03-13,14306.0,2701604926.588,-2086308270.803,615296655.7845,661093731.0647,661093731.0647,4.060870522206e-08,7.384264101405e-05,0.004677569780046,0.0,267.7273703252,261.7851615673,257.7764085846,34524757381.26,9928018796694.0,1132251263579.0,64413201.43704,0.0,0.0,2.183588264999e-05,5.200675836406e-05,0.0001363822334025,0.0,0.004640273300759,0.0,4.844983094804,0.3837694231604,0.000173678712689,7.316883823794594e-13,1.376406446136336e-20,0.0,4.677569780046,0.0,11911.598757922522,0.00022407354973816507,0.07384264101405,0.38376942316041934,0.011701948720355857,3.3650393417884836,0.0009156919472156404,2.1832448286496412e-05,3.7605325461175454
2019-03-14,14307.0,2688421565.382,-2075871018.151,612550547.2314,659061170.3953,659061170.3953,-6.022417838461e-08,0.0001293260917333,0.006118255106494,0.0,266.7874025476,214.4424345412,210.7187197798,34478246758.1,9927282726325.0,1150000491736.0,108097250.6969,0.0,0.0,4.186626941539e-05,8.745982231794e-05,0.0001233155264078,0.0,0.006015988915593,0.0,4.844955999754,0.389785412076,0.0002255817173088,-1.0851203312542342e-12,-2.0412605348670805e-20,0.0,6.118255106494,0.0,11874.976043158558,0.00022338462612136244,0.12932609173329998,0.38978541207600986,0.01168618423804075,3.3647898553802955,0.0009112235301000351,3.66388812091461e-05,3.7662980905755554
2019-03-15,14308.0,2680010353.565,-2068183741.435,611826612.1299,657346853.7749,657346853.7749,1.783545622236e-07,3.808893527834e-05,0.0291171529367,0.0,271.1453036552,124.174620759,121.2605355057,34432726516.46,9926670899718.0,1235757562167.0,144224869.8045,0.0,0.0,0.0,3.808893527834e-05,0.001017490664249,0.0,0.02906681803755,0.0,4.844934640583,0.4188522301135,0.001067825563404,3.2135957157405405e-12,6.045215374387999e-20,0.0,29.1171529367,0.0,11844.087455403604,0.00022280356931737565,0.03808893527834,0.4188522301135558,0.011670755439294186,3.3645824806114653,0.0009083726029154748,4.8884109800242854e-05,3.7951543502741156
2019-03-16,14309.0,2685663701.194,-2114828684.274,570835016.9203,725639847.0303,725639847.0303,-6.28697577464e-07,1.092520956628e-06,0.02523709002376,4.136801833815e-05,272.2415864665,112.9710641617,110.3953310612,34399980186.38,9926100064704.0,1310242395257.0,114220643.9071,0.0,0.0,0.0,1.092520956628e-06,0.0009335749542706,4.137095859998e-05,0.02524616429992,0.0,4.844924569537,0.4440983944134,0.0009244977378533,-1.132788427863063e-11,-2.1309307784126661e-19,0.04136801833815,25.23709002376,0.0,13074.591838383783,0.0002459510485656464,0.0010925209566280002,0.44409839441351284,0.011659656277288662,3.364388999684493,0.0009102887694310666,3.8714366709276805e-05,3.820185764742004
2019-03-17,14310.0,2675110470.092,-2065699052.963,609411417.1288,704448824.0035,704448824.0035,-1.17689214686e-07,1.267844505498e-05,0.01547882037395,1.39084474e-05,270.1124826716,156.8648634538,153.4786581356,34345976684.17,9925490653377.0,1355873114992.0,113918509.3881,0.0,0.0,0.0,1.267844505498e-05,0.0005532192262687,1.390818313054e-05,0.01546624459994,0.0,4.844893104482,0.4595646390134,0.0005657952645423,-2.120526390738739e-12,-3.9890016893849694e-20,0.013908447400000001,15.47882037395,0.0,12692.771603666666,0.00023876848499096087,0.012678445054980001,0.4595646390134456,0.011641352130887215,3.3641824435595824,0.0009067118183224486,3.861196012003002e-05,3.835427046664035
2019-03-18,14311.0,2651271108.841,-2037687196.714,613583912.1275,661289781.1053,661289781.1053,-1.175650099365e-06,8.255402043173e-05,0.004512973754923,0.0,268.1912553897,217.0932610635,211.9724904345,34298270815.19,9924848355172.0,1369005997028.0,81006610.6111,0.0,0.0,9.73251153669e-06,7.282150889504e-05,0.0001008757387114,0.0,0.004451307519477,0.0,4.844869928438,0.4640159465328,0.0001625419741576,-2.1182884673243243e-11,-3.984791847753287e-19,0.0,4.512973754923,0.0,11915.131191086486,0.0002241399996626755,0.08255402043172999,0.46401594653281925,0.011625182527541444,3.363964740634835,0.0008986316172132972,2.7456679649122313e-05,3.8396333263748446
2019-03-19,14312.0,2616159817.859,-2020790079.766,595369738.0929,652616575.7445,652616575.7445,1.450047780396e-07,0.0002434941452358,0.0002148343648024,0.0,268.7738653842,298.4929658404,293.4062392438,34241023977.54,9923621302632.0,1369619309107.0,14821214.19464,0.0,0.0,0.0002141048886867,2.938925654917e-05,9.878151448153e-08,0.0,0.0002078782601062,0.0,4.844796419235,0.4642238247929,7.054886210626e-06,2.612698703416216e-12,4.9148454776601094e-20,0.0,0.2148343648024,0.0,11758.857220621623,0.00022120027141918935,0.2434941452358,0.46422382479301316,0.011605779073052682,3.363548838917071,0.0008867308666290259,5.0235570539658315e-06,3.8393834663401907
2019-03-20,14313.0,2608460176.045,-2005881957.985,602578218.0603,648241980.3301,648241980.3301,4.090232695531e-07,0.0001779407888868,0.005155904079079,0.0,269.6905350652,202.9903146693,198.7937372766,34195360215.27,9922719671779.0,1384513185113.0,106694873.8043,0.0,0.0,0.0001013619935646,7.657879532224e-05,8.161933223483e-05,0.0,0.005048185316613,0.0,4.844786648249,0.4692720101096,0.0001893380947009,7.369788640596396e-12,1.3863585695581754e-19,0.0,5.155904079079,0.0,11680.035681623425,0.00021971752989992821,0.1779407888868,0.46927201010956376,0.011590301628893955,3.363243236827244,0.0008841211216081545,3.616355440807422e-05,3.844141712120109
2019-03-21,14314.0,2718448759.634,-6973742928.031,-4255294168.397,818814269.9637,818814269.9637,-7.626837987474e-07,7.494194844496e-05,0.0121556811032,0.001793409671952,272.8980348097,168.6338383248,165.0908414663,34383232303.84,9926974966006.0,1420174581433.0,116804366.6583,0.0,0.0,0.0,7.494194844496e-05,0.0004352911359725,0.001783515105224,0.01208720531828,0.0,4.848192575608,0.4813592154278,0.0005136614876205,-1.3742050427881081e-11,-2.585068623141925e-19,1.793409671952,12.155681103200001,0.0,14753.410269616217,0.0002775319314426749,0.07494194844496001,0.48135921542789695,0.011653979688153121,3.3646855419616286,0.0009214010581699005,3.959010323678591e-05,3.8577383271809156
2019-03-22,14315.0,2914030041.9,-6249153560.431,-3335123518.531,1091527008.833,1091527008.833,1.17430580907e-07,5.234801250641e-05,0.01024551962541,0.001482053826127,267.4616240228,186.961354929,182.8141092201,34312988747.35,9930310089530.0,1450276135986.0,104758147.2814,0.0,0.0,0.0,5.234801250641e-05,0.0003824549650591,0.001476576661068,0.01020273202502,0.0,4.847088403916,0.4915619474529,0.0004307197305023,2.1158663226486485e-12,3.980235460600831e-20,1.482053826127,10.24551962541,0.0,19667.153312306305,0.00036996619391684255,0.05234801250641,0.491561947452696,0.011630171077801305,3.365815961040984,0.000987692100000088,3.550711317067306e-05,3.8690435866846524
2019-03-23,14316.0,2859302207.959,-2167581053.975,691721153.9844,810089724.3408,810089724.3408,9.704248872957e-08,0.0001427261233025,0.002924175937636,0.0,264.4191119215,306.6679925963,301.0898696732,34194620177.0,9929445118339.0,1458720797933.0,39576711.90478,0.0,0.0,5.872201131336e-05,8.400411198917e-05,4.450421050235e-05,0.0,0.002862264894822,0.0,4.84570883384,0.4944242123477,0.0001064152533164,1.7485133104427027e-12,3.289193937755329e-20,0.0,2.924175937636,0.0,14596.211249383785,0.00027457480174122195,0.1427261233025,0.494424212347805,0.011590050797590751,3.3655227845123297,0.0009691424459277511,1.3414276836639444e-05,3.8715504619345618
2019-03-24,14317.0,2779578045.006,-2122426191.586,657151853.4202,723197028.321,723197028.321,-9.149210185611e-08,0.000288815293012,0.0,0.0,264.7529511588,346.1907666774,340.0147015855,34128575002.1,9927970549919.0,1458720800224.0,4888617.256443,0.0,0.0,0.0002770581762286,1.175711678341e-05,1.941276971064e-10,0.0,1.941276971064e-10,0.0,4.845373782875,0.4944242131242,0.0,-1.6485063397497296e-12,-3.101067076053991e-20,0.0,0.0,0.0,13030.577086864865,0.00024512307057426825,0.28881529301200004,0.494424213124325,0.011567665202194034,3.365022988848455,0.0009421204438222217,1.6569659799953951e-06,3.8710165241409538
2019-03-25,14318.0,2722811965.609,-2079596383.427,643215582.182,697794286.4274,697794286.4274,-1.953922436961e-07,0.0003206036545611,0.0,0.0,267.2000312528,339.1849363239,332.8957434576,34073996297.85,9926383811921.0,1458720802515.0,2521164.530631,0.0,0.0,0.0003198009118542,8.027427068877e-07,0.0,0.0,0.0,0.0,4.845165299613,0.4944242139007,0.0,-3.5205809674972974e-12,-6.622696839943994e-20,0.0,0.0,0.0,12572.87002571892,0.0002365129714586494,0.3206036545611,0.494424213900845,0.011549166094689702,3.36448517401372,0.0009228799393105257,8.545328132859798e-07,3.870459408542068
2019-03-26,14319.0,2669601307.473,-2041851626.538,627749680.9345,681038927.9229,681038927.9229,4.744738982686e-07,0.0003657853067679,0.0,0.0,268.9888997892,335.3035764292,328.8925735748,34020707050.86,9924677353618.0,1458720804806.0,2038870.792435,0.0,0.0,0.0003656214698495,1.638369183544e-07,0.0,0.0,0.0,0.0,4.84500901061,0.4944242146772,0.0,8.549079248082883e-12,1.6081993467390055e-19,0.0,0.0,0.0,12270.971674286486,0.0002308338483921028,0.3657853067679,0.494424214677365,0.011531104040589305,3.3639067807368437,0.0009048445224064276,6.910623931989219e-07,3.869862790517191
2019-03-27,14320.0,2625796111.299,-2009897978.023,615898133.2754,669025583.162,669025583.162,1.372721281478e-07,0.0004050106015983,0.0,0.0,270.1539656108,318.2508712377,311.8343213694,33967579600.98,9922866842548.0,1458720807097.0,1732114.089443,0.0,0.0,0.0004049065225002,1.040790980921e-07,0.0,0.0,0.0,0.0,4.844888019134,0.4944242154537,0.0,2.4733716783387386e-12,4.6527521875985696e-20,0.0,0.0,0.0,12054.515011927926,0.00022676200096969878,0.4050106015983,0.494424215453885,0.011513096826598672,3.3632931194309923,0.0008899970275014665,5.870891438463783e-07,3.86923101880062
2019-03-28,14321.0,2591224890.015,-1977345525.716,613879364.2987,660341188.0059,660341188.0059,4.351414288218e-08,0.0003812059624196,0.0,0.0,269.2798769614,329.9274668257,323.354452456,33921117777.27,9921128406236.0,1458720809388.0,1601060.076979,0.0,0.0,0.0003811614813751,4.448104449569e-08,0.0,0.0,0.0,0.0,4.844806051129,0.4944242162302,0.0,7.840386104897296e-13,1.4748844227762812e-20,0.0,0.0,0.0,11898.03942352973,0.00022381848001568478,0.3812059624196,0.494424216230405,0.011497348884549301,3.3627038874096926,0.0008782793301343871,5.426692130554081e-07,3.86862599519386
2019-03-29,14322.0,2558827775.591,-1953515460.958,605312314.6327,654215957.3971,654215957.3971,5.500024585834e-07,0.0004261981823338,0.0,0.0,269.6723696136,355.0197088097,347.9835849739,33872214134.5,9919265832906.0,1458720811678.0,1431449.533367,0.0,0.0,0.0004261406905321,5.749180175964e-08,0.0,0.0,0.0,0.0,4.844716103256,0.4944242170067,0.0,9.90995420870991e-12,1.864198637325139e-19,0.0,0.0,0.0,11787.674908055855,0.00022174237174088954,0.4261981823338,0.49442421700658606,0.011480773303333379,3.3620725799292415,0.0008672985325724925,4.851807892596587e-07,3.8679780554199503
2019-03-30,14323.0,2538881144.988,-1933990097.036,604891047.9522,648143410.4018,648143410.4018,4.816617271016e-08,0.0003103891274103,0.002231309681138,0.0,272.2322306223,221.8180107213,216.6116533322,33828961772.05,9917885817001.0,1465078543712.0,86198003.56328,0.0,0.0,0.0002627236607114,4.766546669894e-05,7.672406790751e-06,0.0,0.002154913166106,0.0,4.844683453974,0.4965791301729,8.40689218225e-05,8.678589677506306e-13,1.6325620391355397e-20,0.0,2.231309681138,0.0,11678.25964687928,0.00021968412024454383,0.31038912741029995,0.496579130172754,0.011466113187931701,3.361604832243856,0.0008605377479597992,2.9216269541174732e-05,3.8696792918740828
2019-03-31,14324.0,2527310007.442,-1927340229.602,599969777.8403,643833085.9635,643833085.9635,-3.829316139151e-08,0.0002092364820869,0.001946424532536,0.0,270.7355006188,263.0234378735,257.0286652433,33785098463.93,9916905308747.0,1470645449654.0,25130525.10947,0.0,0.0,0.0001289810976343,8.025538445258e-05,1.380933654728e-05,0.0,0.001886867651127,0.0,4.844665822143,0.498465997824,7.336621795674e-05,-6.899668719190991e-13,-1.297922548724387e-20,0.0,1.9464245325360001,0.0,11600.596143486488,0.00021822316296718838,0.20923648208690002,0.49846599782384104,0.011451245996349236,3.361272495156545,0.0008566157838832907,8.51783295387493e-06,3.871198256809689
2019-04-01,14325.0,2502591537.599,-1907373689.102,595217848.4967,640919152.6258,640919152.6258,-9.698260377218e-08,0.0002068502117844,0.0009920974262924,0.0,271.4083599091,229.2029530354,221.5787157465,33739397159.8,9915760220869.0,1473494056662.0,43141739.17948,0.0,0.0,0.0001863749342405,2.047527754392e-05,3.940898216955e-06,0.0,0.0009655173753975,0.0,4.844636682574,0.4994315151994,3.052094911186e-05,-1.7474343022014415e-12,-3.2871641749020815e-20,0.0,0.9920974262923999,0.0,11548.092840104504,0.00021723550364446682,0.2068502117844,0.4994315151992117,0.011435755827613886,3.360884374843905,0.0008482376144625998,1.4622620341983057e-05,3.8717662684910725
2019-04-02,14326.0,2492911395.194,-1896890248.242,596021146.9516,638626965.3984,638626965.3984,4.189682209963e-07,0.0001412079772828,0.004041388480067,0.0,272.0451623646,177.8719839501,173.4865247262,33696791341.35,9914949340680.0,1485154158982.0,104767224.3615,0.0,0.0,7.282513841144e-05,6.838283887138e-05,5.9676206877e-05,0.0,0.003952118125408,0.0,4.844639864483,0.5033836333248,0.0001489465615359,7.548976954888288e-12,1.4200663551132229e-19,0.0,4.041388480067,0.0,11506.792169340539,0.00021645858124364354,0.14120797728280002,0.5033836333246472,0.011421314854222389,3.3606095321191534,0.0008449565912600865,3.551018978971162e-05,3.875449990487813
2019-04-03,14327.0,2475600668.345,-1891258043.589,584342624.7568,637493294.9958,637493294.9958,-5.033928538838e-07,0.0002462095248904,0.002018201089473,0.0,272.8321979037,290.2690906609,283.6941205092,33643640679.19,9913903474486.0,1490925702887.0,22729287.75761,0.0,0.0,0.0001564305912303,8.977893366007e-05,1.417099009128e-05,2.737775684518e-12,0.001956228397552,0.0,4.844576480068,0.5053398617223,7.6143679274e-05,-9.07014151141982e-12,-1.706218322489724e-19,0.0,2.018201089473,0.0,11486.3656756,0.0002160743308122644,0.24620952489040002,0.5053398617223667,0.011403299772575882,3.36025504237038,0.0008390892295966257,7.703948701291566e-06,3.8770059078140235
2019-04-04,14328.0,2434996963.205,-1868848780.803,566148182.4018,634064061.9637,634064061.9637,4.971196894595e-07,0.0005008119385316,0.0,0.0,273.590619899,353.5100091177,345.6719103313,33575724800.03,9911880622252.0,1490925971391.0,1867384.854435,0.0,0.0,0.0004937406520685,7.07128646314e-06,2.769671018116e-10,1.3755048294599998e-13,2.768295513286e-10,0.0,4.844444301246,0.5053399527302,0.0,8.957111521792794e-12,1.6849558274063077e-19,0.0,0.0,0.0,11424.57769303964,0.00021491201390881336,0.5008119385316,0.5053399527301036,0.01138028011377128,3.3595694093665123,0.0008253268598815345,6.329383163059915e-07,3.8762902751487034
2019-04-05,14329.0,2409371899.534,-4468493862.047,-2059121962.514,632132980.9301,632132980.9301,4.65338732938e-07,0.0006091359958664,0.0,0.0,276.6828876642,325.595883121,318.0347529345,33571464305.03,9912143393713.0,1488238976943.0,1059529.393011,0.0,0.0,0.0006088616795616,2.743163047702e-07,0.0,0.0,0.0,0.0009107398178145,4.844746345504,0.5044292129124,0.0,8.38448167455856e-12,1.5772362801285276e-19,0.0,0.0,0.9107398178145,11389.783440181982,0.00021425748617439675,0.6091359958664,0.5044292129124375,0.011378836045867695,3.359658474095566,0.000816641406201948,3.5912080388592135e-07,3.875466882174675
2019-04-06,14330.0,2485767788.232,-9087664925.717,-6601897137.485,684993598.7525,684993598.7525,-6.433767959901e-08,0.0005665803355667,0.0,0.0,276.236626135,309.1232957908,301.8181822077,33657161490.43,9917073853984.0,1480865563238.0,891109.1374217,0.0,0.0,0.0005665229798179,5.735574883976e-08,0.0,0.0,0.0,0.002498892167223,4.845421972588,0.5019300408511,0.0,-1.1592374702524326e-12,-2.1806850635913828e-20,0.0,0.0,2.498892167223,12342.22700454955,0.00023217425912237447,0.5665803355667,0.5019300408511527,0.011407882566251762,3.361329622501385,0.0008425353107446418,3.0203582070672056e-07,3.8746678479546106
2019-04-07,14331.0,2536768515.84,-2190041161.503,346727354.3373,689088080.5906,689088080.5906,4.271006661572e-07,0.0002911490659146,0.009871664695657,0.0,269.6233284851,227.8940853338,222.2412200942,33563394351.68,9916321871548.0,1509169608375.0,119310725.2211,0.0,0.0,0.0001373586412143,0.0001537904247003,0.0001838703667781,0.0,0.00967773677582,8.425922827278e-05,4.844837328203,0.5115235183987,0.0003777982866156,7.695507498327928e-12,1.4476307649635331e-19,0.0,9.871664695657,0.08425922827278,12416.001452082883,0.00023356205791200135,0.2911490659146,0.5115235183987051,0.01137610078608775,3.361074742798466,0.0008598216856372747,4.0439617660676705e-05,3.88401480160092
2019-04-08,14332.0,2498307643.128,-1895594248.863,602713394.2648,658358440.311,658358440.311,1.942121550618e-07,0.0002709266429156,0.008140046694767,0.0,268.5799711949,351.9043117416,343.6767404487,33507749305.64,9915513119954.0,1532676075272.0,35482742.74232,0.0,0.0,6.983534331673e-05,0.0002010912995988,0.0001391686640526,0.0,0.007967368667854,0.0,4.844662760169,0.5194908870665,0.0003118466909655,3.4993181092216217e-12,6.58269848012482e-20,0.0,8.140046694767001,0.0,11862.314239837837,0.00022314644019235156,0.2709266429156,0.5194908870665801,0.011357240248760546,3.3608006215475625,0.0008467856154559312,1.2026651815186601e-05,3.8916607755147186
2019-04-09,14333.0,2457794640.079,-1869175777.615,588618862.4638,645951416.0727,645951416.0727,-2.410656246504e-07,0.0002884273970227,0.002003737133573,0.0,268.8909820393,227.4874329661,221.9030271209,33450416752.03,9914238829443.0,1538373045835.0,84935214.40141,0.0,0.0,0.0002324040910711,5.602330595166e-05,4.190230183172e-06,0.0,0.00193095223401,0.0,4.84458907767,0.5214218393005,7.69751297469e-05,-4.3435247684756755e-12,-8.170767275053279e-20,0.0,2.0037371335730003,0.0,11638.764253562162,0.00021894115759454815,0.2884273970227,0.5214218393004628,0.011337807741387866,3.3603687088175214,0.0008330539886424044,2.8788255120866452e-05,3.8931571441144928
2019-04-10,14334.0,2447356399.907,-1860199312.654,587157087.2526,638759469.0744,638759469.0744,-2.153105192372e-07,0.0001904268788102,0.003074498227948,0.0,269.7129002296,273.9828096038,267.3071134106,33398814370.21,9913403583211.0,1547144051129.0,71017624.45234,0.0,0.0,8.40882547063e-05,0.0001063386241039,1.608889772883e-05,0.0,0.002972876913948,0.0,4.844536606489,0.5243947162145,0.0001177102117293,-3.8794688150846845e-12,-7.297814224277555e-20,0.0,3.074498227948,0.0,11509.179622962161,0.00021650349252874508,0.1904268788102,0.5243947162143515,0.011320317439595518,3.360085607376205,0.0008295160129841076,2.4070975804564608e-05,3.8958247120059566
2019-04-11,14335.0,2449142225.968,-6295530646.749,-3846388420.781,651864976.4591,651864976.4591,-1.946936754513e-07,0.0002207699936051,0.001243241550424,0.001601444168181,273.7507221532,217.7549182611,212.1335306546,33463725858.76,9916875815424.0,1550684740935.0,82769743.07599,0.0,0.0,0.0001268178654731,9.395212813204e-05,1.087975654826e-05,0.00154665595203,0.00120009447359,0.0,4.845136331033,0.5255948106881,0.0001088150495334,-3.5079941522756755e-12,-6.59901930996733e-20,1.6014441681809999,1.243241550424,0.0,11745.314891154954,0.0002209455215827493,0.2207699936051,0.5255948106882085,0.011342318779155586,3.361262498580768,0.0008301213074618796,2.805428227565189e-05,3.8982276823304076
2019-04-12,14336.0,2584061553.975,-10601400193.5,-8017338639.522,737971459.3046,737971459.3046,4.33847707753e-07,0.0001482765440241,0.0005463009102495,0.003111131053944,273.4445568995,194.7000110038,189.4811084073,33616684812.63,9924740847228.0,1552260787716.0,103971596.2209,0.0,0.0,5.162344368255e-05,9.665310034159e-05,3.674465834787e-05,0.003019401598991,0.0005341911142421,0.0,4.846077888382,0.5261290018023,0.0001405839093083,7.817075815369368e-12,1.47049943682595e-19,3.111131053944,0.5463009102495,0.0,13296.783050533333,0.00025013077075397664,0.14827654402409998,0.5261290018023842,0.01139416325165223,3.363928301495413,0.0008758513625724122,3.524051665055071e-05,3.9014867070661
2019-04-13,14337.0,2709962512.867,-5844958688.551,-3134996175.684,805971721.4782,805971721.4782,-3.440465920452e-08,0.0003339765358008,0.0004289108867899,0.001356051453594,274.1057991065,331.4136528718,323.1178558145,33546939115.94,9927145610366.0,1553494000781.0,10674562.07672,0.0,0.0,0.0002475078755647,8.64686602361e-05,1.387651623668e-05,0.001312126343852,0.0004179897890682,0.0,4.84589683685,0.5265469915914,6.872272370004e-05,-6.199037694508108e-13,-1.1661242200970362e-20,1.356051453594,0.42891088678989997,0.0,14522.012999607206,0.0002731790306487194,0.3339765358008,0.5265469915912345,0.011370523387738952,3.364743380790967,0.000918524698362384,3.6180754771019904e-06,3.9026645138454175
2019-04-14,14338.0,2634520196.297,-3126195638.977,-491675442.6796,734897922.6802,734897922.6802,-1.136796655446e-07,0.0005737312274421,0.0,0.0,276.0712268224,309.1794682517,301.4076993403,33474529417.14,9925954233226.0,1552339837141.0,1028027.913728,0.0,0.0,0.0005704600372482,3.271190193871e-06,8.872212663831e-12,8.872212663831e-12,0.0,0.0003911964850466,4.845422899702,0.5261557951064,0.0,-2.048282262064865e-12,-3.8531005505984663e-20,0.0,0.0,0.3911964850466,13241.404012255856,0.00024908901490406043,0.5737312274421,0.526155795106317,0.011345980577115932,3.36433957102498,0.0008929540010770154,3.484435762050946e-07,3.901841695151989
2019-04-15,14339.0,2638750790.635,-5447582372.543,-2808831581.908,742600798.7082,742600798.7082,-1.473175351706e-07,0.00051534722139,0.0,0.001055158250842,274.465031841,299.6825097475,291.3608316722,33500618806.95,9927335026069.0,1551757605251.0,26404338.14921,0.0,0.0,0.0004840247154886,3.132250590142e-05,2.091960402543e-07,0.001015234609491,0.0,0.0001973438263595,4.845515291687,0.52595845128,4.013283739163e-05,-2.654370003073874e-12,-4.993234921648758e-20,1.055158250842,0.0,0.1973438263595,13380.194571318918,0.0002516998561413646,0.51534722139,0.5259584512801202,0.011354823411211204,3.3648075820486,0.0008943879343398391,8.949583848044837e-06,3.9021298063237793
2019-04-16,14340.0,2637316682.625,-3824547611.804,-1187230929.179,734268207.9585,734268207.9585,2.441869335625e-07,0.0005372190873802,0.0,0.000638180248363,275.0832967653,342.5506912611,333.7937427013,33445377432.45,9927031305589.0,1551703145815.0,3427476.994351,0.0,0.0,0.0005053485892041,3.187049817611e-05,2.155123980165e-07,0.0006140976136361,0.0,1.845868201775e-05,4.845230550455,0.525939992598,2.429814712492e-05,4.399764568693693e-12,8.276562071600088e-20,0.638180248363,0.0,0.01845868201775,13230.057801054054,0.0002488755770715969,0.5372190873802,0.5259399925978367,0.011336099695805985,3.364704637907877,0.0008939018524766953,1.1617217055337073e-06,3.901981891923225
2019-04-17,14341.0,2644123489.75,-7429695483.632,-4785571993.882,774736574.974,774736574.974,-1.294777402652e-07,0.0006315145030972,0.0,0.0,277.0109487995,332.1067593638,323.5910512659,33576866022.3,9929956543297.0,1546011348674.0,578841.556507,0.0,0.0,0.000630548593054,9.659100431519e-07,5.697584167605e-12,5.697584167605e-12,0.0,0.001929198735433,4.846110070934,0.5240107938625,0.0,-2.332932257030631e-12,-4.3885663272853075e-20,0.0,0.0,1.9291987354329998,13959.217567099098,0.0002625920747831483,0.6315145030972,0.5240107938627052,0.011380666923860475,3.3656961287755998,0.0008962089768120377,1.9619469404678768e-07,3.90108778575686
2019-04-18,14342.0,2846164359.761,-17933721628.06,-15087557268.3,983073608.3602,983073608.3602,-3.082392854057e-07,0.0005732379111824,0.0,0.0,278.1495353942,302.0063184741,294.0512319676,34022355979.74,9943352937835.0,1529495227839.0,495933.1807634,0.0,0.0,0.0005732089197012,2.899148120914e-08,0.0,0.0,0.0,0.005598034967358,4.849000715725,0.5184127588952,0.0,-5.5538609983009004e-12,-1.0447576130902835e-19,0.0,0.0,5.598034967358,17713.03798847207,0.0003332065979878702,0.5732379111824,0.5184127588950423,0.011531662934631173,3.3702367521951992,0.0009646894551590958,1.6809342310299184e-07,3.9001813421182963
2019-04-19,14343.0,2991165563.285,-6210819516.979,-3219653953.694,1108385408.728,1108385408.728,-7.463688768048e-08,0.00039248408414,0.00205168222343,0.0003140087203799,271.818217951,246.6054844635,240.0109329215,33855069889.9,9945598219579.0,1532045998451.0,84980427.18155,0.0,0.0,0.0003302572987737,6.222678536635e-05,3.740485101417e-06,0.0003045281593416,0.001970300522595,0.001105732914942,4.847537741503,0.5192773265028,9.460274697465e-05,-1.3448087870356755e-12,-2.529770224418769e-20,0.3140087203799,2.0516822234300003,1.105732914942,19970.90826536937,0.00037568024221267866,0.39248408414,0.5192773265028431,0.01147496236977799,3.37099777627832,0.0010138366983761834,2.8803579707477167e-05,3.9017788687306485
